attack_type,blend_ratio,description,jitter_pct,latency_ms,noise_pct,passed,score,source_idx,targeted_feats
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,1.671,,True,1.0,0,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.716,,True,1.0,1,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.629,,True,1.0,2,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.597,,True,1.0,3,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.577,,True,1.0,4,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.571,,True,1.0,0,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.569,,True,1.0,1,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.64,,True,1.0,2,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.806,,True,1.0,3,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.593,,True,1.0,4,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.582,,True,1.0,0,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.579,,True,1.0,1,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.566,,True,1.0,2,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.563,,True,1.0,3,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.574,,True,1.0,4,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.568,,True,1.0,0,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.564,,True,1.0,1,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.581,,True,1.0,2,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.887,,True,1.0,3,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,1.205,,True,1.0,4,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,1.209,,True,1.0,0,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,1.362,,True,1.0,1,
