attack_type,blend_ratio,description,jitter_pct,latency_ms,noise_pct,passed,score,source_idx,targeted_feats
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,1.308,,True,1.0,0,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.73,,True,1.0,1,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.714,,True,1.0,2,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.725,,True,1.0,3,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.597,,True,1.0,4,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.575,,True,1.0,0,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.658,,True,1.0,1,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.576,,True,1.0,2,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.56,,True,1.0,3,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.56,,True,1.0,4,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.574,,True,1.0,0,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.566,,True,1.0,1,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.762,,True,1.0,2,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.673,,True,1.0,3,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.624,,True,1.0,4,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.665,,True,1.0,0,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.558,,True,1.0,1,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.566,,True,1.0,2,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.557,,True,1.0,3,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.564,,True,1.0,4,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.604,,True,1.0,0,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,1.336,,True,1.0,1,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.657,,True,1.0,2,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.585,,True,1.0,3,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.586,,True,1.0,4,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.647,,True,1.0,0,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.71,,True,1.0,1,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.566,,True,1.0,2,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.565,,True,1.0,3,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.593,,True,1.0,4,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.57,,True,1.0,0,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.567,,True,1.0,1,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.57,,True,1.0,2,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.735,,True,1.0,3,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.781,,True,1.0,4,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.571,,True,1.0,0,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.595,,True,1.0,1,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.627,,True,1.0,2,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.82,,True,1.0,3,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.633,,True,1.0,4,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.719,,True,1.0,0,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.593,,True,1.0,1,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.566,,True,1.0,2,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.71,,True,1.0,3,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.925,,True,1.0,4,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,1.6,,True,1.0,0,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,2.483,,True,1.0,1,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,1.169,,True,1.0,2,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.604,,True,1.0,3,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.563,,True,1.0,4,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.03,0.56,,True,1.0,0,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.03,0.574,,True,1.0,1,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.03,0.563,,True,1.0,2,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.03,0.559,,True,1.0,3,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.03,0.562,,True,1.0,4,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.03,0.633,,True,1.0,0,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.03,0.618,,True,1.0,1,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.03,0.601,,True,1.0,2,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.03,0.721,,True,1.0,3,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.03,0.777,,True,1.0,4,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.03,0.573,,True,1.0,0,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.03,0.573,,True,1.0,1,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.03,0.559,,True,1.0,2,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.03,0.561,,True,1.0,3,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.03,0.554,,True,1.0,4,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.03,0.57,,True,1.0,0,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.03,0.559,,True,1.0,1,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.03,0.626,,True,1.0,2,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.03,0.691,,True,1.0,3,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.03,0.558,,True,1.0,4,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.03,0.553,,True,1.0,0,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.03,0.564,,True,1.0,1,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.03,0.637,,True,1.0,2,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.03,0.556,,True,1.0,3,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.03,0.556,,True,1.0,4,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.03,0.564,,True,1.0,0,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.03,0.56,,True,1.0,1,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.03,0.559,,True,1.0,2,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.03,0.57,,True,1.0,3,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.03,0.579,,True,1.0,4,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.03,0.601,,True,1.0,0,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.03,0.659,,True,1.0,1,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.03,0.562,,True,1.0,2,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.03,0.554,,True,1.0,3,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.03,0.554,,True,1.0,4,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.03,0.563,,True,1.0,0,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.03,1.127,,True,1.0,1,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.03,1.386,,True,1.0,2,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.03,1.167,,True,1.0,3,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.03,1.124,,True,1.0,4,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.03,1.34,,True,1.0,0,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.03,0.87,,True,1.0,1,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.03,0.88,,True,1.0,2,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.03,0.836,,True,1.0,3,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.03,0.856,,True,1.0,4,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.03,0.816,,True,1.0,0,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.03,0.793,,True,1.0,1,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.03,0.796,,True,1.0,2,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.03,0.858,,True,1.0,3,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.03,0.756,,True,1.0,4,
keystroke_synthetic_variation,,Near-miss: genuine mean ± controlled noise,,0.562,0.1,True,1.0,,
keystroke_synthetic_variation,,Near-miss: genuine mean ± controlled noise,,0.559,0.1,True,1.0,,
keystroke_synthetic_variation,,Near-miss: genuine mean ± controlled noise,,0.556,0.1,True,1.0,,
keystroke_synthetic_variation,,Near-miss: genuine mean ± controlled noise,,0.571,0.1,True,1.0,,
keystroke_synthetic_variation,,Near-miss: genuine mean ± controlled noise,,0.568,0.1,True,1.0,,
keystroke_synthetic_variation,,Near-miss: genuine mean ± controlled noise,,0.607,0.1,True,1.0,,
keystroke_synthetic_variation,,Near-miss: genuine mean ± controlled noise,,1.068,0.1,True,1.0,,
keystroke_synthetic_variation,,Near-miss: genuine mean ± controlled noise,,1.28,0.1,True,1.0,,
keystroke_synthetic_variation,,Near-miss: genuine mean ± controlled noise,,0.704,0.1,True,1.0,,
keystroke_synthetic_variation,,Near-miss: genuine mean ± controlled noise,,0.686,0.1,True,1.0,,
keystroke_synthetic_variation,,Near-miss: genuine mean ± controlled noise,,0.676,0.1,True,1.0,,
keystroke_synthetic_variation,,Near-miss: genuine mean ± controlled noise,,0.653,0.1,True,1.0,,
keystroke_synthetic_variation,,Near-miss: genuine mean ± controlled noise,,0.645,0.1,True,1.0,,
keystroke_synthetic_variation,,Near-miss: genuine mean ± controlled noise,,0.666,0.1,True,1.0,,
keystroke_synthetic_variation,,Near-miss: genuine mean ± controlled noise,,0.664,0.1,True,1.0,,
keystroke_synthetic_variation,,Near-miss: genuine mean ± controlled noise,,0.658,0.1,True,1.0,,
keystroke_synthetic_variation,,Near-miss: genuine mean ± controlled noise,,0.791,0.1,True,1.0,,
keystroke_synthetic_variation,,Near-miss: genuine mean ± controlled noise,,0.679,0.1,True,1.0,,
keystroke_synthetic_variation,,Near-miss: genuine mean ± controlled noise,,0.627,0.1,True,1.0,,
keystroke_synthetic_variation,,Near-miss: genuine mean ± controlled noise,,0.65,0.1,True,1.0,,
keystroke_synthetic_variation,,Near-miss: genuine mean ± controlled noise,,0.56,0.1,True,1.0,,
keystroke_synthetic_variation,,Near-miss: genuine mean ± controlled noise,,0.519,0.1,True,1.0,,
keystroke_synthetic_variation,,Near-miss: genuine mean ± controlled noise,,0.455,0.1,True,1.0,,
keystroke_synthetic_variation,,Near-miss: genuine mean ± controlled noise,,0.459,0.1,True,1.0,,
keystroke_synthetic_variation,,Near-miss: genuine mean ± controlled noise,,0.449,0.1,True,1.0,,
keystroke_synthetic_variation,,Near-miss: genuine mean ± controlled noise,,0.442,0.1,True,1.0,,
keystroke_synthetic_variation,,Near-miss: genuine mean ± controlled noise,,0.441,0.1,True,1.0,,
keystroke_synthetic_variation,,Near-miss: genuine mean ± controlled noise,,0.46,0.1,True,1.0,,
keystroke_synthetic_variation,,Near-miss: genuine mean ± controlled noise,,0.444,0.1,True,1.0,,
keystroke_synthetic_variation,,Near-miss: genuine mean ± controlled noise,,0.453,0.1,True,1.0,,
keystroke_synthetic_variation,,Near-miss: genuine mean ± controlled noise,,0.45,0.1,True,1.0,,
keystroke_synthetic_variation,,Near-miss: genuine mean ± controlled noise,,0.465,0.1,True,1.0,,
keystroke_synthetic_variation,,Near-miss: genuine mean ± controlled noise,,0.45,0.1,True,1.0,,
keystroke_synthetic_variation,,Near-miss: genuine mean ± controlled noise,,0.547,0.1,True,1.0,,
keystroke_synthetic_variation,,Near-miss: genuine mean ± controlled noise,,0.539,0.1,True,1.0,,
keystroke_synthetic_variation,,Near-miss: genuine mean ± controlled noise,,0.46,0.1,True,1.0,,
keystroke_synthetic_variation,,Near-miss: genuine mean ± controlled noise,,0.592,0.1,True,1.0,,
keystroke_synthetic_variation,,Near-miss: genuine mean ± controlled noise,,0.695,0.1,True,1.0,,
keystroke_synthetic_variation,,Near-miss: genuine mean ± controlled noise,,0.579,0.1,True,1.0,,
keystroke_synthetic_variation,,Near-miss: genuine mean ± controlled noise,,0.578,0.1,True,1.0,,
keystroke_synthetic_variation,,Near-miss: genuine mean ± controlled noise,,0.571,0.1,True,1.0,,
keystroke_synthetic_variation,,Near-miss: genuine mean ± controlled noise,,0.563,0.1,True,1.0,,
keystroke_synthetic_variation,,Near-miss: genuine mean ± controlled noise,,0.567,0.1,True,1.0,,
keystroke_synthetic_variation,,Near-miss: genuine mean ± controlled noise,,0.562,0.1,True,1.0,,
keystroke_synthetic_variation,,Near-miss: genuine mean ± controlled noise,,0.56,0.1,True,1.0,,
keystroke_synthetic_variation,,Near-miss: genuine mean ± controlled noise,,0.602,0.1,True,1.0,,
keystroke_synthetic_variation,,Near-miss: genuine mean ± controlled noise,,0.615,0.1,True,1.0,,
keystroke_synthetic_variation,,Near-miss: genuine mean ± controlled noise,,0.564,0.1,True,1.0,,
keystroke_synthetic_variation,,Near-miss: genuine mean ± controlled noise,,0.557,0.1,True,1.0,,
keystroke_synthetic_variation,,Near-miss: genuine mean ± controlled noise,,0.571,0.1,True,1.0,,
keystroke_synthetic_variation,,Near-miss: genuine mean ± controlled noise,,0.559,0.03,True,1.0,,
keystroke_synthetic_variation,,Near-miss: genuine mean ± controlled noise,,0.558,0.03,True,1.0,,
keystroke_synthetic_variation,,Near-miss: genuine mean ± controlled noise,,0.554,0.03,True,1.0,,
keystroke_synthetic_variation,,Near-miss: genuine mean ± controlled noise,,0.61,0.03,True,1.0,,
