attack_type,blend_ratio,description,jitter_pct,latency_ms,noise_pct,passed,score,source_idx,targeted_feats
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.991,,True,1.0,0,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.662,,True,1.0,1,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.609,,True,1.0,2,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.586,,True,1.0,3,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.566,,True,1.0,4,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.568,,True,1.0,0,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.787,,True,1.0,1,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.727,,True,1.0,2,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.609,,True,1.0,3,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.693,,True,1.0,4,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,5.526,,True,1.0,0,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,1.383,,True,1.0,1,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.923,,True,1.0,2,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.618,,True,1.0,3,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.568,,True,1.0,4,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.569,,True,1.0,0,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.557,,True,1.0,1,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.558,,True,1.0,2,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.565,,True,1.0,3,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.552,,True,1.0,4,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.554,,True,1.0,0,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.556,,True,1.0,1,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.569,,True,1.0,2,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.557,,True,1.0,3,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.559,,True,1.0,4,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.793,,True,1.0,0,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.927,,True,1.0,1,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,1.964,,True,1.0,2,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,1.129,,True,1.0,3,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,1.19,,True,1.0,4,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.925,,True,1.0,0,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.776,,True,1.0,1,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.748,,True,1.0,2,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.639,,True,1.0,3,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.679,,True,1.0,4,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.57,,True,1.0,0,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.558,,True,1.0,1,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.549,,True,1.0,2,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.55,,True,1.0,3,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.565,,True,1.0,4,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.548,,True,1.0,0,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.556,,True,1.0,1,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.603,,True,1.0,2,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.569,,True,1.0,3,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.557,,True,1.0,4,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.557,,True,1.0,0,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.616,,True,1.0,1,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.757,,True,1.0,2,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.587,,True,1.0,3,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.567,,True,1.0,4,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.03,0.854,,True,1.0,0,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.03,0.665,,True,1.0,1,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.03,0.599,,True,1.0,2,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.03,0.568,,True,1.0,3,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.03,0.553,,True,1.0,4,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.03,0.552,,True,1.0,0,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.03,0.578,,True,1.0,1,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.03,0.556,,True,1.0,2,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.03,0.551,,True,1.0,3,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.03,0.56,,True,1.0,4,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.03,0.556,,True,1.0,0,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.03,0.554,,True,1.0,1,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.03,0.555,,True,1.0,2,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.03,0.619,,True,1.0,3,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.03,0.643,,True,1.0,4,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.03,0.554,,True,1.0,0,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.03,0.574,,True,1.0,1,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.03,0.561,,True,1.0,2,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.03,0.554,,True,1.0,3,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.03,0.552,,True,1.0,4,
