attack_type,blend_ratio,description,jitter_pct,latency_ms,noise_pct,passed,score,source_idx,targeted_feats
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,1.069,,True,1.0,0,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.59,,True,1.0,1,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.491,,True,1.0,2,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.471,,True,1.0,3,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.46,,True,1.0,4,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.464,,True,1.0,0,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.462,,True,1.0,1,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.446,,True,1.0,2,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.443,,True,1.0,3,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.446,,True,1.0,4,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.455,,True,1.0,0,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.457,,True,1.0,1,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.45,,True,1.0,2,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.452,,True,1.0,3,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.458,,True,1.0,4,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.456,,True,1.0,0,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.515,,True,1.0,1,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.962,,True,1.0,2,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,1.129,,True,1.0,3,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,1.027,,True,1.0,4,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.962,,True,1.0,0,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,1.231,,True,1.0,1,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,2.259,,True,1.0,2,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,3.077,,True,1.0,3,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,1.137,,True,1.0,4,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.633,,True,1.0,0,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.585,,True,1.0,1,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.569,,True,1.0,2,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.588,,True,1.0,3,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.564,,True,1.0,4,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.562,,True,1.0,0,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.567,,True,1.0,1,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.566,,True,1.0,2,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.567,,True,1.0,3,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.58,,True,1.0,4,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.887,,True,1.0,0,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.592,,True,1.0,1,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.58,,True,1.0,2,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.568,,True,1.0,3,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.561,,True,1.0,4,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.561,,True,1.0,0,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.581,,True,1.0,1,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.564,,True,1.0,2,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.562,,True,1.0,3,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.574,,True,1.0,4,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.575,,True,1.0,0,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.569,,True,1.0,1,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.565,,True,1.0,2,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.586,,True,1.0,3,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.663,,True,1.0,4,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.03,0.603,,True,1.0,0,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.03,0.632,,True,1.0,1,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.03,0.589,,True,1.0,2,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.03,0.59,,True,1.0,3,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.03,0.558,,True,1.0,4,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.03,0.572,,True,1.0,0,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.03,0.562,,True,1.0,1,
