attack_type,blend_ratio,description,jitter_pct,latency_ms,noise_pct,passed,score,source_idx,targeted_feats
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.965,,True,1.0,0,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.666,,True,1.0,1,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.6,,True,1.0,2,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.636,,True,1.0,3,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.802,,True,1.0,4,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.596,,True,1.0,5,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.569,,True,1.0,6,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.561,,True,1.0,0,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.569,,True,1.0,1,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.576,,True,1.0,2,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.567,,True,1.0,3,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.57,,True,1.0,4,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.562,,True,1.0,5,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.588,,True,1.0,6,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.559,,True,1.0,0,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.57,,True,1.0,1,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.558,,True,1.0,2,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.807,,True,1.0,3,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,1.23,,True,1.0,4,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,1.072,,True,1.0,5,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.963,,True,1.0,6,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,1.167,,True,1.0,0,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,2.751,,True,1.0,1,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,2.805,,True,1.0,2,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,1.362,,True,1.0,3,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.695,,True,1.0,4,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.613,,True,1.0,5,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.585,,True,1.0,6,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.576,,True,1.0,0,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.698,,True,1.0,1,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.571,,True,1.0,2,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.574,,True,1.0,3,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,1.119,,True,1.0,4,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.959,,True,1.0,5,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.851,,True,1.0,6,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.827,,True,1.0,0,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.832,,True,1.0,1,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.833,,True,1.0,2,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.811,,True,1.0,3,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.659,,True,1.0,4,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.649,,True,1.0,5,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.707,,True,1.0,6,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.727,,True,1.0,0,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.588,,True,1.0,1,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.616,,True,1.0,2,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.566,,True,1.0,3,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.561,,True,1.0,4,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.556,,True,1.0,5,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.574,,True,1.0,6,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.0,0.56,,True,1.0,0,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.03,0.557,,True,1.0,0,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.03,0.574,,True,1.0,1,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.03,0.607,,True,1.0,2,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.03,0.891,,True,1.0,3,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.03,0.704,,True,1.0,4,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.03,0.983,,True,1.0,5,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.03,0.888,,True,1.0,6,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.03,0.796,,True,1.0,0,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.03,0.642,,True,1.0,1,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.03,0.582,,True,1.0,2,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.03,0.582,,True,1.0,3,
keystroke_replay,,Captured enrollment vector replayed verbatim,0.03,0.568,,True,1.0,4,
